tag,epoch,train_loss,train_acc,val_loss,val_acc,val_nll
F_cifar100_resnet18,36,0.000493335040896717,0.9998222222222222,2.424100214767456,0.5924,2.424100160598755
F_cifar100_resnet18,37,0.0004318526326678693,0.9997777777777778,2.42332498626709,0.5944,2.4233250617980957
F_cifar100_resnet18,38,0.0004222030107087145,0.9997555555555555,2.4236277576446534,0.5934,2.4236278533935547
F_cifar100_resnet18,39,0.00039554830249657647,0.9998,2.4099268699645995,0.593,2.409926652908325
G_cifar10_resnet18_ls,0,1.5587617396036784,0.5134222222222222,1.4174063621520996,0.5878,1.1719281673431396
G_cifar10_resnet18_ls,1,1.15171213722229,0.7116666666666667,1.1682226106643676,0.7104,0.866026759147644
G_cifar10_resnet18_ls,2,0.9837907016224331,0.7928444444444445,1.0715731590270996,0.7588,0.7579852342605591
G_cifar10_resnet18_ls,3,0.8776132798936632,0.8412222222222222,1.0526564861297607,0.7596,0.7449576258659363
G_cifar10_resnet18_ls,4,0.791451348262363,0.8806,0.9503470640182495,0.814,0.6136484146118164
G_cifar10_resnet18_ls,5,0.7172885424507989,0.9118888888888889,0.9731877367019653,0.8054,0.6435384750366211
G_cifar10_resnet18_ls,6,0.6522312271224128,0.9442888888888888,0.8960786396026611,0.8336,0.5373325943946838
G_cifar10_resnet18_ls,7,0.5967699442863464,0.9682666666666667,0.9113926958084106,0.8326,0.570077657699585
G_cifar10_resnet18_ls,8,0.5612413024902344,0.9829111111111111,0.9212417309761047,0.8314,0.5854963064193726
G_cifar10_resnet18_ls,9,0.544901721074846,0.9873333333333333,0.9099609457969665,0.8322,0.5690670013427734
G_cifar10_resnet18_ls,10,0.5294982897016737,0.9931777777777778,0.9039828298568725,0.8418,0.5638028383255005
G_cifar10_resnet18_ls,11,0.52029130859375,0.9960888888888889,0.8957331226348877,0.8534,0.5489705204963684
G_cifar10_resnet18_ls,12,0.5119130026711358,0.9985333333333334,0.8874684698104859,0.8504,0.5470662117004395
G_cifar10_resnet18_ls,13,0.5083384493827819,0.9992,0.8588009588241577,0.8628,0.5150964856147766
G_cifar10_resnet18_ls,14,0.5051435356987847,0.9997555555555555,0.8534305059432984,0.8626,0.5096176862716675
G_cifar10_resnet18_ls,15,0.503334278064304,0.9999111111111111,0.8404374488830566,0.868,0.4999576210975647
G_cifar10_resnet18_ls,16,0.5023759355756972,1.0,0.8355035701751709,0.8698,0.49497050046920776
G_cifar10_resnet18_ls,17,0.5018286591317919,1.0,0.8258274855613709,0.8698,0.48539188504219055
G_cifar10_resnet18_ls,18,0.5015296514299181,1.0,0.8283210399627685,0.8718,0.489352822303772
G_cifar10_resnet18_ls,19,0.5013736468421088,1.0,0.8292906642913819,0.874,0.4883391559123993
G_cifar10_resnet18_ls,20,0.5012175658437941,1.0,0.8267249694824219,0.8726,0.48735687136650085
G_cifar10_resnet18_ls,21,0.5011437443627251,1.0,0.8257875551223754,0.8716,0.4868661165237427
G_cifar10_resnet18_ls,22,0.5011351021342807,1.0,0.8275482965469361,0.8708,0.48975351452827454
G_cifar10_resnet18_ls,23,0.5010291309144762,1.0,0.8241796751022339,0.8724,0.4858070909976959
G_cifar10_resnet18_ls,24,0.5009949014875624,1.0,0.8261092540740966,0.8718,0.48753881454467773
G_cifar10_resnet18_ls,25,0.500909069357978,1.0,0.8256530464172364,0.8732,0.4869483411312103
G_cifar10_resnet18_ls,26,0.5008912011464437,1.0,0.8250321855545044,0.8738,0.48675692081451416
G_cifar10_resnet18_ls,27,0.500873120297326,1.0,0.8265547319412232,0.8726,0.4883146584033966
G_cifar10_resnet18_ls,28,0.5008378603193495,1.0,0.8244861089706421,0.8738,0.4861038029193878
G_cifar10_resnet18_ls,29,0.5008202831586201,1.0,0.8249747758865357,0.8746,0.48743343353271484
AUX3_mnist_479,0,0.20147795926920453,0.931959397108582,0.09560676747679644,0.9627984453081622,0.09560675919055939
AUX3_mnist_479,1,0.07751909301202871,0.9744693940326054,0.050176373997838676,0.9805663520266519,0.05017637088894844
AUX3_mnist_479,2,0.049446722465418036,0.983881882497693,0.04564521599484443,0.9827873403664631,0.04564521461725235
AUX3_mnist_479,3,0.034657346488182014,0.988434327899108,0.044792538681488976,0.9850083287062743,0.0447925366461277
AUX3_mnist_479,4,0.02527025179202393,0.9917563826514918,0.04500603734172761,0.9861188228761799,0.04500603675842285
AUX3_mnist_479,5,0.016054669983847733,0.9950784374038757,0.03949910298875145,0.9877845641310383,0.03949910029768944
AUX3_mnist_479,6,0.013461484442634312,0.9957551522608428,0.04638288828488987,0.9827873403664631,0.04638289287686348
AUX3_mnist_479,7,0.011956907887617942,0.9962473085204553,0.044841446478885785,0.9877845641310383,0.04484144598245621
AUX3_mnist_479,8,0.0065605016204811255,0.9979083358966472,0.033845815000882885,0.991671293725708,0.03384581580758095
AUX3_mnist_479,9,0.004574082183888825,0.9985850507536143,0.04104745520412227,0.9883398112159911,0.04104745760560036
AUX3_mnist_479,10,0.0035728632873230732,0.9990772070132267,0.037651800449683165,0.9888950583009439,0.037651803344488144
AUX3_mnist_479,11,0.002363611844542168,0.9995693632728391,0.03661939362038148,0.9905607995558023,0.0366193950176239
AUX3_mnist_479,12,0.0016959407010189594,0.9998769609350969,0.03428658905611278,0.9905607995558023,0.03428658843040466
AUX3_mnist_479,13,0.0017046762922688773,0.9996308828052907,0.03482367431042692,0.9911160466407551,0.03482367470860481
AUX3_mnist_479,14,0.0015743778705048616,0.9998154414026453,0.03478671071729284,0.9911160466407551,0.034786712378263474
